,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,def_pay
14884,40000.0,1,1,2,25,-1,1
14887,280000.0,2,1,1,38,-1,1
14891,50000.0,2,2,1,29,2,1
14897,80000.0,2,3,1,29,1,1
14912,330000.0,2,2,1,42,-2,1
14913,310000.0,2,2,2,29,0,1
14914,30000.0,1,2,2,26,2,1
14918,240000.0,1,2,2,28,-1,1
14920,320000.0,2,1,2,30,-1,1
14927,50000.0,1,2,2,25,-1,1
14936,80000.0,2,2,1,41,0,1
14941,100000.0,2,2,1,39,2,1
14945,40000.0,2,1,2,24,0,1
14950,250000.0,1,1,1,51,2,1
14969,180000.0,2,1,2,31,-1,1
14971,120000.0,1,2,1,30,1,1
14973,30000.0,1,3,1,55,2,1
14975,50000.0,1,1,1,28,0,1
14976,30000.0,2,3,1,58,2,1
14978,480000.0,2,2,2,31,-1,1
14979,50000.0,1,2,2,55,2,1
14980,30000.0,1,2,1,23,2,1
14981,300000.0,2,1,2,31,-1,1
14988,70000.0,2,1,1,42,0,1
14990,160000.0,1,3,2,27,1,1
15000,50000.0,2,1,2,22,0,1
15008,30000.0,1,3,1,43,1,1
15030,150000.0,1,1,1,46,2,1
15032,20000.0,1,2,1,46,0,1
15033,180000.0,1,2,1,36,2,1
15034,50000.0,1,1,2,39,0,1
15035,200000.0,1,1,1,38,-2,1
15052,350000.0,1,1,2,34,1,1
15054,470000.0,1,2,1,35,0,1
15055,200000.0,1,1,1,39,0,1
15058,200000.0,1,2,2,33,0,1
15060,20000.0,1,3,1,38,2,1
15062,100000.0,1,3,2,35,2,1
15071,110000.0,1,2,1,35,1,1
15076,30000.0,1,2,2,47,1,1
15084,80000.0,1,3,1,41,0,1
15086,260000.0,1,1,2,35,2,1
15094,100000.0,1,1,2,35,-1,1
15095,500000.0,1,1,3,38,-2,1
15100,80000.0,1,3,1,45,2,1
15111,50000.0,1,2,1,50,2,1
15115,50000.0,1,3,1,51,0,1
15119,20000.0,1,3,1,56,1,1
15123,180000.0,1,2,1,53,-1,1
15126,160000.0,1,2,1,50,1,1
15138,30000.0,1,3,1,55,3,1
15139,410000.0,1,2,1,63,0,1
15140,50000.0,1,3,1,55,0,1
15146,70000.0,2,1,2,23,2,1
15148,250000.0,1,1,1,53,-2,1
15151,80000.0,2,1,2,23,2,1
15153,50000.0,2,2,2,23,2,1
15154,30000.0,2,2,2,21,2,1
15155,200000.0,2,2,2,22,0,1
15160,80000.0,2,2,2,22,2,1
15169,40000.0,2,2,2,23,2,1
15172,30000.0,2,2,2,23,0,1
15179,90000.0,2,2,2,28,2,1
15180,50000.0,2,2,2,23,2,1
15189,90000.0,2,2,2,24,1,1
15193,110000.0,2,2,2,24,2,1
15200,90000.0,2,2,2,30,2,1
15201,50000.0,2,2,2,23,3,1
15207,60000.0,2,1,2,27,0,1
15212,360000.0,2,1,2,27,1,1
15223,460000.0,2,2,2,35,0,1
15225,90000.0,2,3,1,40,1,1
15226,130000.0,2,6,1,44,2,1
15231,20000.0,2,3,1,42,2,1
15234,120000.0,2,1,1,43,0,1
15236,30000.0,2,2,2,26,2,1
15252,180000.0,2,2,1,31,-2,1
15264,230000.0,2,2,2,32,1,1
15270,230000.0,2,2,1,42,-2,1
15274,170000.0,2,3,2,29,0,1
15279,20000.0,2,2,1,46,1,1
15289,130000.0,2,2,1,48,-1,1
15295,30000.0,2,2,3,41,1,1
15302,180000.0,2,2,2,29,-2,1
15303,140000.0,2,3,1,41,0,1
15306,60000.0,2,2,1,34,-1,1
15316,420000.0,2,1,1,45,2,1
15320,170000.0,2,2,2,38,-2,1
15324,150000.0,2,1,2,37,-1,1
15331,180000.0,2,1,1,45,-1,1
15339,200000.0,2,2,1,36,2,1
15350,50000.0,2,3,3,37,2,1
15365,80000.0,2,3,2,40,2,1
15368,220000.0,2,1,1,44,2,1
15383,20000.0,2,3,1,45,2,1
15385,90000.0,2,2,1,34,-1,1
15392,50000.0,2,3,1,53,0,1
15398,140000.0,2,2,2,49,-2,1
15401,470000.0,2,2,1,49,0,1
15414,110000.0,2,3,1,63,-1,1
15421,220000.0,2,2,1,53,2,1
15424,360000.0,1,2,1,27,3,1
15426,60000.0,1,2,2,38,0,1
15427,360000.0,1,2,1,30,3,1
15439,150000.0,1,2,2,26,1,1
15441,20000.0,1,2,2,27,0,1
15443,80000.0,1,3,2,28,1,1
15447,20000.0,1,2,2,26,0,1
15454,20000.0,1,2,2,23,2,1
15468,360000.0,1,1,1,37,-2,1
15469,120000.0,1,2,2,40,2,1
15471,80000.0,1,3,1,33,-1,1
15475,50000.0,1,3,1,46,1,1
15480,100000.0,1,1,1,33,2,1
15481,150000.0,1,1,1,37,-2,1
15487,60000.0,1,2,2,29,1,1
15488,200000.0,1,1,1,42,1,1
15490,20000.0,1,1,1,31,0,1
15492,80000.0,1,3,1,41,0,1
15494,20000.0,1,2,2,35,0,1
15497,150000.0,1,2,1,34,1,1
15500,50000.0,1,2,1,28,2,1
15503,210000.0,1,3,1,47,-2,1
15512,30000.0,1,2,1,37,2,1
15513,260000.0,1,2,2,32,0,1
15515,140000.0,1,3,1,37,-1,1
15516,20000.0,1,2,2,34,0,1
15517,50000.0,1,3,1,41,2,1
15526,140000.0,1,3,1,47,-1,1
15531,240000.0,1,2,1,38,2,1
15532,140000.0,1,1,1,39,1,1
15536,50000.0,1,2,1,39,2,1
15542,250000.0,1,2,1,40,1,1
15544,20000.0,1,1,1,32,2,1
15545,270000.0,1,1,1,37,2,1
15548,450000.0,1,2,2,36,-2,1
15551,200000.0,1,3,2,40,-1,1
15555,20000.0,1,2,2,37,2,1
15558,60000.0,1,1,1,38,2,1
15563,20000.0,1,2,1,42,2,1
15566,50000.0,1,3,2,40,0,1
15574,50000.0,1,2,1,51,0,1
15575,110000.0,1,2,2,55,0,1
15579,460000.0,1,2,1,51,-1,1
15580,250000.0,1,2,1,52,2,1
15583,20000.0,1,3,1,52,0,1
15585,500000.0,1,1,1,50,2,1
15593,600000.0,1,1,1,53,2,1
15597,20000.0,2,2,2,22,1,1
15599,90000.0,1,3,1,56,2,1
15602,60000.0,2,2,2,24,1,1
15606,130000.0,2,2,2,28,0,1
15615,60000.0,2,2,2,28,2,1
15618,90000.0,2,3,2,26,0,1
15624,280000.0,2,1,2,30,1,1
15632,90000.0,2,2,2,25,1,1
15638,250000.0,2,1,2,29,2,1
15655,130000.0,2,2,1,37,0,1
15663,10000.0,2,2,2,55,1,1
15671,80000.0,1,3,1,31,2,1
15672,30000.0,1,2,2,31,1,1
15675,80000.0,1,2,2,24,1,1
15681,30000.0,1,2,2,25,1,1
15688,280000.0,1,2,2,30,0,1
15689,30000.0,1,2,2,22,0,1
15691,10000.0,1,1,2,26,0,1
15696,80000.0,1,1,2,33,0,1
15700,400000.0,1,1,1,32,2,1
15718,50000.0,1,1,2,35,2,1
15726,20000.0,2,2,1,22,2,1
15729,60000.0,2,2,2,22,0,1
15735,50000.0,2,2,2,30,1,1
15744,30000.0,2,3,2,22,1,1
15751,20000.0,2,1,2,23,2,1
15757,80000.0,2,2,1,22,2,1
15758,20000.0,2,1,3,22,2,1
15760,20000.0,2,2,2,22,2,1
15762,60000.0,2,2,1,23,2,1
15765,30000.0,2,3,2,22,3,1
15768,50000.0,2,3,2,23,0,1
15770,30000.0,2,2,2,24,0,1
15772,30000.0,2,3,2,24,2,1
15774,140000.0,2,2,2,24,2,1
15777,10000.0,2,2,2,25,1,1
15778,20000.0,2,2,2,24,2,1
15784,50000.0,2,1,2,23,2,1
15788,30000.0,2,2,1,26,2,1
15792,30000.0,2,2,2,23,0,1
15795,70000.0,2,2,2,25,0,1
15810,10000.0,2,1,2,27,2,1
15813,20000.0,2,2,1,27,0,1
15822,20000.0,2,3,1,26,0,1
15826,50000.0,2,2,2,27,2,1
15831,50000.0,2,1,2,27,1,1
15834,360000.0,2,2,2,27,2,1
15842,230000.0,2,2,2,28,2,1
15843,70000.0,2,2,2,27,2,1
15846,100000.0,2,2,2,26,0,1
15850,50000.0,2,1,2,28,1,1
15853,60000.0,2,2,2,27,3,1
15855,150000.0,2,2,2,25,2,1
15861,30000.0,2,2,2,29,2,1
15862,100000.0,2,2,1,29,0,1
15867,110000.0,2,2,2,30,2,1
15875,100000.0,2,1,2,22,1,1
15877,350000.0,2,3,2,28,-2,1
15878,80000.0,2,3,1,28,0,1
15890,30000.0,2,1,2,22,2,1
15896,20000.0,2,2,2,25,0,1
15898,110000.0,2,2,1,25,-1,1
15902,200000.0,2,1,2,30,-1,1
15903,50000.0,2,3,2,29,2,1
15913,20000.0,2,2,1,29,0,1
15914,300000.0,2,1,2,30,-2,1
15916,20000.0,2,2,1,30,0,1
15922,80000.0,2,2,1,29,2,1
15924,60000.0,2,2,1,31,0,1
15929,60000.0,2,2,1,32,2,1
15935,30000.0,2,2,1,25,2,1
15939,30000.0,2,2,1,32,1,1
15947,30000.0,2,2,1,30,3,1
15950,50000.0,2,2,1,31,1,1
15954,50000.0,2,1,2,38,2,1
15957,200000.0,2,3,1,29,2,1
15959,50000.0,2,2,1,34,2,1
15964,50000.0,2,2,1,39,2,1
15967,30000.0,2,2,3,35,0,1
15969,20000.0,2,3,1,49,1,1
15970,30000.0,2,2,1,38,0,1
15972,30000.0,2,1,1,48,0,1
15973,50000.0,2,2,2,41,1,1
15975,60000.0,2,3,1,35,1,1
15976,50000.0,2,2,1,48,1,1
15978,80000.0,2,2,1,41,0,1
15983,50000.0,2,2,1,31,2,1
15984,240000.0,2,2,2,48,0,1
15987,50000.0,2,2,2,31,2,1
15988,70000.0,2,1,2,23,0,1
15996,140000.0,2,1,1,37,0,1
15998,60000.0,2,1,2,25,-1,1
16000,20000.0,2,2,3,44,3,1
16002,80000.0,2,2,1,34,1,1
16025,30000.0,2,3,1,35,1,1
16026,130000.0,2,2,2,37,2,1
16028,50000.0,2,3,3,43,1,1
16029,80000.0,2,2,1,39,1,1
16033,150000.0,2,3,1,43,0,1
16039,200000.0,2,2,1,31,3,1
16043,50000.0,2,3,1,46,-1,1
16046,10000.0,2,2,2,40,-2,1
16052,30000.0,2,2,1,48,2,1
16059,60000.0,2,3,1,32,0,1
16066,50000.0,2,2,1,39,3,1
16075,160000.0,2,3,1,38,2,1
16078,300000.0,2,3,2,30,-2,1
16085,30000.0,2,3,1,28,0,1
16087,260000.0,2,2,1,32,-2,1
16088,290000.0,2,2,1,33,-2,1
16089,80000.0,2,2,2,37,2,1
16091,100000.0,2,1,1,40,2,1
16092,40000.0,2,2,1,37,2,1
16094,160000.0,2,2,2,42,1,1
16097,30000.0,2,2,1,42,1,1
16098,70000.0,2,2,1,46,2,1
16099,30000.0,2,2,1,29,-1,1
16100,50000.0,2,2,1,30,0,1
16104,60000.0,2,3,1,48,0,1
16105,220000.0,2,2,2,46,0,1
16106,60000.0,2,2,2,42,0,1
16107,280000.0,2,2,1,42,2,1
16110,200000.0,2,2,1,33,0,1
16115,20000.0,2,3,1,43,1,1
16116,200000.0,2,2,2,36,0,1
16121,20000.0,2,2,3,30,1,1
16124,80000.0,2,3,1,40,2,1
16125,30000.0,2,2,1,34,2,1
16128,200000.0,2,2,2,32,0,1
16132,30000.0,2,3,1,40,2,1
16133,60000.0,2,2,1,41,0,1
16134,60000.0,2,2,2,28,1,1
16135,50000.0,2,1,1,39,0,1
16137,50000.0,2,3,1,36,-2,1
16138,30000.0,2,3,2,33,0,1
16148,360000.0,2,2,2,41,0,1
16154,80000.0,2,2,1,38,2,1
16155,300000.0,2,2,1,43,-2,1
16156,20000.0,2,2,1,25,-1,1
16157,30000.0,2,2,1,46,2,1
16162,80000.0,2,2,1,29,2,1
16169,50000.0,2,3,2,41,0,1
16174,190000.0,2,1,2,29,0,1
16177,50000.0,2,2,2,29,2,1
16179,230000.0,2,1,2,31,-1,1
16181,190000.0,2,3,1,37,-1,1
16183,150000.0,2,1,2,30,1,1
16184,140000.0,2,1,2,32,0,1
16188,130000.0,2,3,1,42,2,1
16190,10000.0,2,2,2,36,1,1
16191,30000.0,2,2,1,42,2,1
16195,400000.0,2,3,2,35,-2,1
16208,360000.0,2,1,1,35,-2,1
16209,20000.0,2,2,1,46,2,1
16219,180000.0,2,1,2,44,0,1
16222,80000.0,2,3,1,43,2,1
16223,50000.0,2,2,2,31,2,1
16224,20000.0,2,3,1,33,1,1
16225,50000.0,2,2,3,34,-1,1
16226,80000.0,2,2,1,34,2,1
16228,10000.0,2,2,1,37,3,1
16231,480000.0,2,2,2,34,0,1
16235,70000.0,2,2,1,41,2,1
16237,20000.0,2,2,2,45,2,1
16243,80000.0,2,2,2,56,0,1
16246,40000.0,2,2,1,38,0,1
16247,50000.0,2,2,1,38,2,1
16254,80000.0,2,2,2,29,0,1
16257,190000.0,2,1,1,30,0,1
16259,60000.0,2,2,1,40,2,1
16264,70000.0,2,2,1,40,1,1
16276,300000.0,2,1,2,31,0,1
16288,30000.0,2,3,1,35,0,1
16289,100000.0,2,3,1,41,1,1
16290,190000.0,2,2,1,43,1,1
16292,30000.0,2,2,1,38,0,1
16294,110000.0,2,1,1,44,0,1
16297,30000.0,2,3,1,36,2,1
16299,10000.0,2,3,2,45,1,1
16302,20000.0,2,2,1,36,2,1
16304,30000.0,2,2,1,33,4,1
16305,50000.0,2,2,1,33,1,1
16307,30000.0,2,2,2,33,2,1
16322,130000.0,2,2,1,42,1,1
16324,140000.0,2,2,1,44,0,1
16326,200000.0,2,2,3,40,0,1
16330,30000.0,2,2,1,45,1,1
16333,60000.0,2,2,1,36,0,1
16337,500000.0,2,1,2,39,-1,1
16338,420000.0,2,2,1,41,0,1
16339,30000.0,2,2,1,43,2,1
16343,200000.0,2,1,1,35,1,1
16346,70000.0,2,1,1,45,1,1
16349,210000.0,2,1,2,37,-1,1
16352,20000.0,2,1,2,39,0,1
16353,70000.0,2,2,1,37,0,1
16367,380000.0,2,3,1,38,0,1
16374,80000.0,2,1,1,42,2,1
16375,150000.0,2,2,1,35,2,1
16376,30000.0,2,2,1,48,2,1
16379,30000.0,2,3,1,46,1,1
16380,90000.0,2,1,2,33,0,1
16381,50000.0,2,2,2,40,0,1
16382,120000.0,2,1,1,36,-1,1
16386,160000.0,2,1,2,29,-1,1
16390,60000.0,2,2,1,33,0,1
16391,180000.0,2,2,1,34,0,1
16400,10000.0,2,3,2,44,2,1
16405,320000.0,2,2,1,32,0,1
16406,360000.0,2,2,2,37,-1,1
16423,30000.0,2,3,1,54,0,1
16432,120000.0,2,3,2,50,2,1
16433,30000.0,2,3,1,55,0,1
16434,30000.0,2,2,1,53,0,1
16438,140000.0,2,2,1,49,-1,1
16439,80000.0,2,3,1,51,1,1
16440,10000.0,2,3,2,53,0,1
16446,20000.0,2,1,2,54,0,1
16448,50000.0,2,2,1,53,0,1
16451,30000.0,2,2,1,56,2,1
16454,80000.0,2,2,1,56,3,1
16456,30000.0,2,3,1,62,0,1
16459,80000.0,2,2,1,57,2,1
16461,20000.0,2,3,2,50,2,1
16463,50000.0,2,2,2,53,2,1
16467,100000.0,2,3,1,50,0,1
16469,30000.0,2,3,1,53,2,1
16475,20000.0,2,3,1,56,0,1
16477,80000.0,2,2,1,54,2,1
16478,20000.0,2,3,1,52,2,1
16479,20000.0,2,3,1,56,1,1
16480,30000.0,2,3,1,53,0,1
16482,50000.0,2,3,2,56,1,1
16484,180000.0,2,1,2,56,-2,1
16487,20000.0,1,2,2,21,2,1
16489,30000.0,1,2,2,22,3,1
16490,30000.0,1,2,2,23,0,1
16495,120000.0,1,2,2,25,1,1
16500,50000.0,1,2,1,24,0,1
16502,20000.0,1,2,2,24,2,1
16505,10000.0,1,3,2,22,1,1
16506,150000.0,1,2,2,23,2,1
16507,80000.0,1,2,2,24,2,1
16509,120000.0,1,1,2,24,2,1
16511,20000.0,1,3,2,24,3,1
16512,100000.0,1,2,1,24,2,1
16514,20000.0,1,1,2,24,1,1
16515,60000.0,1,2,2,24,1,1
16517,40000.0,1,2,2,24,4,1
16519,420000.0,1,2,2,26,1,1
16521,50000.0,1,2,2,25,2,1
16535,50000.0,1,1,2,26,1,1
16541,50000.0,1,2,2,27,2,1
16542,10000.0,1,2,1,27,4,1
16543,20000.0,1,3,2,28,1,1
16546,100000.0,1,1,2,30,0,1
16552,130000.0,1,2,2,25,0,1
16554,10000.0,1,1,2,30,3,1
16558,30000.0,1,2,2,27,3,1
16559,310000.0,1,1,1,29,1,1
16561,120000.0,1,1,2,28,0,1
16566,20000.0,1,2,2,29,1,1
16570,20000.0,1,2,2,23,-1,1
16578,30000.0,1,1,2,29,1,1
16582,180000.0,1,1,2,26,0,1
16584,30000.0,1,2,2,26,0,1
16592,70000.0,1,1,2,29,2,1
16594,10000.0,1,2,2,28,-1,1
16595,430000.0,1,2,2,30,-1,1
16598,10000.0,1,3,1,30,1,1
16602,80000.0,1,3,1,29,2,1
16608,90000.0,1,2,2,29,1,1
16612,130000.0,1,1,2,27,2,1
16614,200000.0,1,2,2,29,-1,1
16622,50000.0,1,3,1,30,2,1
16625,50000.0,1,1,2,32,2,1
16626,150000.0,1,2,2,32,2,1
16627,130000.0,1,1,2,34,0,1
16631,30000.0,1,3,2,35,1,1
16633,50000.0,1,2,2,25,2,1
16634,30000.0,1,2,2,34,2,1
16636,20000.0,1,2,2,29,0,1
16637,10000.0,1,3,1,30,0,1
16639,30000.0,1,3,1,48,0,1
16640,20000.0,1,2,2,31,2,1
16644,210000.0,1,1,2,40,-1,1
16649,50000.0,1,3,1,46,1,1
16651,30000.0,1,1,1,42,1,1
16654,10000.0,1,2,2,30,0,1
16662,160000.0,1,3,2,28,2,1
16666,50000.0,1,3,2,39,-1,1
16667,20000.0,1,2,1,32,1,1
16679,140000.0,1,2,2,32,1,1
16683,20000.0,1,3,1,44,2,1
16686,20000.0,1,2,1,41,1,1
16688,200000.0,1,1,1,44,-1,1
16689,260000.0,1,2,1,46,2,1
16690,150000.0,1,2,1,36,2,1
16693,250000.0,1,1,2,35,2,1
16699,220000.0,1,2,1,47,2,1
16700,120000.0,1,3,1,39,-1,1
16711,20000.0,1,2,1,33,0,1
16713,220000.0,1,1,2,39,3,1
16717,30000.0,1,2,1,36,-1,1
16720,80000.0,1,2,1,31,0,1
16722,220000.0,1,1,1,47,2,1
16727,80000.0,1,2,2,33,2,1
16729,50000.0,1,3,2,34,1,1
16731,100000.0,1,2,1,39,0,1
16733,50000.0,1,3,1,49,0,1
16738,320000.0,1,1,2,33,1,1
16740,20000.0,1,2,2,41,0,1
16744,50000.0,1,2,2,25,0,1
16753,80000.0,1,1,1,36,1,1
16755,70000.0,1,2,1,35,0,1
16762,50000.0,1,3,1,42,2,1
16767,100000.0,1,3,2,35,1,1
16770,40000.0,1,2,1,38,3,1
16771,190000.0,1,2,1,39,2,1
16772,10000.0,1,3,1,39,1,1
16779,50000.0,1,2,1,47,1,1
16780,210000.0,1,1,2,40,-1,1
16782,20000.0,1,2,2,31,0,1
16783,50000.0,1,2,2,43,0,1
16784,30000.0,1,2,2,39,0,1
16785,60000.0,1,1,2,29,1,1
16787,30000.0,1,2,1,32,0,1
16788,30000.0,1,2,2,37,3,1
16789,220000.0,1,3,1,39,2,1
16799,20000.0,1,2,2,47,1,1
16801,20000.0,1,2,2,35,1,1
16806,50000.0,1,2,1,49,1,1
16807,110000.0,1,1,2,29,0,1
16812,100000.0,1,2,1,40,2,1
16813,20000.0,1,1,2,38,0,1
16814,50000.0,1,3,2,32,0,1
16824,50000.0,1,2,1,37,0,1
16825,100000.0,1,2,2,44,0,1
16826,20000.0,1,2,1,40,0,1
16829,470000.0,1,1,1,38,0,1
16831,120000.0,1,3,1,49,0,1
16832,20000.0,1,2,1,43,2,1
16834,50000.0,1,1,2,29,2,1
16838,30000.0,1,2,2,43,2,1
16839,230000.0,1,1,1,37,1,1
16844,240000.0,1,1,1,36,1,1
16845,50000.0,1,2,1,40,1,1
16847,100000.0,1,2,2,45,2,1
16849,150000.0,1,1,1,41,2,1
16853,80000.0,1,2,1,36,3,1
16858,160000.0,1,1,1,47,1,1
16862,220000.0,1,1,1,35,-1,1
16863,280000.0,1,1,1,46,1,1
16869,20000.0,1,2,2,36,1,1
16871,30000.0,1,3,2,31,1,1
16872,20000.0,1,2,2,45,0,1
16877,160000.0,1,2,1,41,-1,1
16884,20000.0,1,2,2,37,0,1
16889,150000.0,1,1,2,37,2,1
16894,140000.0,1,1,2,32,0,1
16895,50000.0,1,2,1,45,1,1
16907,100000.0,1,1,1,35,1,1
16908,180000.0,1,2,1,42,2,1
16914,20000.0,1,2,2,50,1,1
16922,30000.0,1,2,1,49,-1,1
16925,30000.0,1,3,3,52,1,1
16932,20000.0,1,3,1,53,3,1
16937,20000.0,1,3,2,59,2,1
16940,180000.0,1,1,2,51,0,1
16941,20000.0,1,3,3,59,2,1
16942,30000.0,1,1,1,57,2,1
16949,50000.0,1,2,1,58,2,1
16952,50000.0,1,2,1,61,2,1
16959,20000.0,1,3,1,49,0,1
16960,50000.0,1,2,1,48,2,1
16961,280000.0,1,3,1,52,0,1
16963,110000.0,1,2,1,54,2,1
16969,300000.0,1,1,2,55,-2,1
16970,30000.0,1,3,1,54,3,1
16972,450000.0,1,1,1,67,-2,1
16974,60000.0,2,2,2,29,2,1
16978,100000.0,2,1,1,30,1,1
16986,260000.0,2,1,2,30,-2,1
16987,140000.0,2,1,1,33,2,1
16991,50000.0,2,2,2,22,2,1
16992,140000.0,2,1,2,23,0,1
16994,50000.0,2,2,2,24,2,1
17001,20000.0,2,2,2,22,1,1
17006,20000.0,2,3,1,24,0,1
17007,30000.0,2,1,2,24,0,1
17015,80000.0,2,1,2,24,2,1
17017,40000.0,2,2,2,24,0,1
17019,10000.0,2,1,2,22,0,1
17020,60000.0,2,2,1,24,2,1
17023,70000.0,2,1,2,23,0,1
17025,30000.0,2,2,2,22,2,1
17026,20000.0,2,2,2,25,0,1
17027,50000.0,2,1,2,25,-1,1
17031,50000.0,2,3,2,23,2,1
17033,10000.0,2,1,2,23,3,1
17034,10000.0,2,2,1,24,0,1
17039,100000.0,2,2,2,24,2,1
17043,50000.0,2,2,1,26,2,1
17045,20000.0,2,1,2,25,-1,1
17046,60000.0,2,2,2,25,0,1
17048,60000.0,2,2,1,24,2,1
17049,60000.0,2,2,1,25,2,1
17050,30000.0,2,2,2,22,2,1
17051,100000.0,2,2,1,24,2,1
17052,70000.0,2,3,2,25,2,1
17053,20000.0,2,2,2,22,0,1
17057,30000.0,2,3,2,22,2,1
17058,30000.0,2,2,2,22,0,1
17059,60000.0,2,2,2,23,2,1
17060,20000.0,2,2,1,22,0,1
17063,30000.0,2,1,2,23,0,1
17069,50000.0,2,1,2,25,2,1
17071,50000.0,2,2,1,26,0,1
17076,100000.0,2,2,2,24,3,1
17085,10000.0,2,2,2,22,0,1
17087,30000.0,2,1,2,23,0,1
17092,60000.0,2,2,2,23,0,1
17100,60000.0,2,2,2,24,3,1
17101,30000.0,2,2,1,25,1,1
17105,60000.0,2,3,1,25,0,1
17106,20000.0,2,2,2,25,0,1
17109,170000.0,2,2,2,27,-1,1
17121,30000.0,2,2,1,27,2,1
17129,80000.0,2,2,2,24,2,1
17132,80000.0,2,1,2,24,0,1
17133,20000.0,2,3,1,27,3,1
17136,130000.0,2,3,2,24,0,1
17137,20000.0,2,1,2,25,-1,1
17138,130000.0,2,2,2,25,2,1
17139,50000.0,2,3,2,25,0,1
17140,50000.0,2,2,2,25,2,1
17142,80000.0,2,2,1,26,0,1
17146,150000.0,2,2,1,27,-2,1
17153,90000.0,2,2,1,27,3,1
17154,20000.0,2,2,1,29,2,1
17155,30000.0,2,3,1,26,3,1
17159,210000.0,2,2,1,27,2,1
17174,250000.0,2,2,2,29,2,1
17179,50000.0,2,1,2,28,-1,1
17180,150000.0,2,1,2,28,2,1
17188,20000.0,2,3,1,31,-1,1
17189,60000.0,2,2,1,28,2,1
17193,110000.0,2,1,2,29,-1,1
17201,390000.0,2,1,2,27,2,1
17203,50000.0,2,2,2,29,2,1
17207,50000.0,2,1,2,27,2,1
17213,50000.0,2,2,1,24,1,1
17219,80000.0,2,2,2,25,0,1
17230,100000.0,2,1,1,39,2,1
17232,10000.0,2,2,3,46,3,1
17234,80000.0,2,2,1,35,2,1
17235,40000.0,2,3,1,39,2,1
17236,90000.0,2,2,1,40,2,1
17239,10000.0,2,2,1,41,3,1
17244,50000.0,2,2,1,36,2,1
17247,360000.0,2,1,2,31,3,1
17248,20000.0,2,2,1,38,3,1
17249,180000.0,2,1,1,42,0,1
17251,20000.0,2,3,1,37,1,1
17254,80000.0,2,1,2,29,2,1
17255,60000.0,2,3,1,47,2,1
17256,20000.0,2,3,1,43,2,1
17257,110000.0,2,2,2,33,0,1
17264,240000.0,2,2,1,46,0,1
17265,310000.0,2,2,2,31,2,1
17274,150000.0,2,1,2,33,0,1
17281,20000.0,2,3,2,39,0,1
17282,130000.0,2,3,1,37,-2,1
17284,360000.0,2,1,1,41,-2,1
17289,170000.0,2,3,1,40,1,1
17291,50000.0,2,2,2,46,0,1
17296,400000.0,2,2,2,32,-2,1
17303,20000.0,2,2,1,37,2,1
17304,290000.0,2,2,2,37,2,1
17307,360000.0,2,2,2,36,-2,1
17309,100000.0,2,1,1,42,2,1
17311,200000.0,2,3,2,49,1,1
17312,60000.0,2,3,1,48,-1,1
17315,50000.0,2,1,1,30,1,1
17316,50000.0,2,3,2,39,2,1
17319,200000.0,2,1,2,25,1,1
17323,140000.0,2,1,1,31,2,1
17331,30000.0,2,3,1,48,0,1
17349,100000.0,2,2,1,44,1,1
17351,20000.0,2,2,1,43,1,1
17355,50000.0,2,3,1,48,0,1
17358,120000.0,2,2,1,42,2,1
17360,150000.0,2,2,2,36,1,1
17363,50000.0,2,2,1,36,3,1
17364,50000.0,2,1,1,43,0,1
17374,50000.0,2,3,1,46,2,1
17384,180000.0,2,1,2,33,2,1
17386,20000.0,2,2,2,48,1,1
17388,130000.0,2,2,2,44,2,1
17393,100000.0,2,3,1,46,2,1
17402,50000.0,2,3,1,46,1,1
17413,30000.0,2,2,2,47,2,1
17415,70000.0,2,3,1,43,2,1
17423,20000.0,2,3,1,36,0,1
17429,140000.0,2,2,1,44,0,1
17431,20000.0,2,1,2,31,3,1
17440,30000.0,2,2,1,32,0,1
17441,30000.0,2,2,2,34,1,1
17445,260000.0,2,2,1,39,2,1
17446,30000.0,2,2,1,43,2,1
17448,120000.0,2,1,1,33,0,1
17450,100000.0,2,2,1,38,0,1
17451,70000.0,2,2,2,44,0,1
17452,20000.0,2,2,1,46,1,1
17460,90000.0,2,2,1,43,2,1
17461,170000.0,2,3,2,44,1,1
17463,140000.0,2,2,1,40,-1,1
17473,10000.0,2,3,2,46,1,1
17477,60000.0,2,2,1,30,1,1
17482,250000.0,2,2,1,33,3,1
17484,120000.0,2,3,1,39,2,1
17485,50000.0,2,3,2,41,2,1
17488,50000.0,2,2,1,43,0,1
17496,80000.0,2,2,1,28,2,1
17507,560000.0,2,2,1,45,0,1
17508,240000.0,2,1,1,37,0,1
17510,90000.0,2,2,2,36,1,1
17512,40000.0,2,2,1,33,1,1
17516,90000.0,2,2,2,32,3,1
17524,20000.0,2,2,1,40,0,1
17525,110000.0,2,2,1,41,2,1
17533,50000.0,2,2,1,43,0,1
17540,100000.0,2,2,1,36,1,1
17541,20000.0,2,2,2,37,1,1
17544,20000.0,2,2,1,35,2,1
17546,50000.0,2,3,1,42,2,1
17547,110000.0,2,2,1,38,2,1
17548,60000.0,2,2,1,48,0,1
17550,200000.0,2,1,2,40,2,1
17560,50000.0,2,2,1,44,0,1
17561,50000.0,2,1,1,35,0,1
17562,120000.0,2,1,2,35,1,1
17563,120000.0,2,1,2,35,-1,1
17569,70000.0,2,2,2,34,2,1
17575,170000.0,2,2,1,40,2,1
