,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,def_pay
12921,50000.0,2,2,2,23,0,1
12922,130000.0,2,5,2,39,-1,0
12923,140000.0,2,2,1,28,2,1
12924,230000.0,2,1,1,30,0,0
12925,300000.0,2,2,2,30,-1,0
12926,200000.0,2,1,2,29,-2,1
12927,100000.0,2,1,2,29,1,0
12928,100000.0,2,2,2,30,0,0
12929,80000.0,2,2,2,29,-1,1
12930,170000.0,2,2,2,29,0,0
12931,420000.0,2,1,2,29,-2,0
12932,70000.0,2,1,2,29,0,0
12933,480000.0,2,2,2,30,0,1
12934,250000.0,2,5,1,27,0,0
12935,180000.0,2,1,2,28,0,0
12936,240000.0,2,1,2,28,-1,0
12937,210000.0,2,1,2,28,0,0
12938,100000.0,2,1,2,28,3,0
12939,50000.0,2,1,2,28,0,0
12940,300000.0,2,1,2,28,0,0
12941,70000.0,2,1,2,28,0,0
12942,490000.0,2,1,2,29,0,0
12943,170000.0,2,1,2,29,0,0
12944,100000.0,2,1,2,29,0,0
12945,200000.0,2,2,2,32,-1,0
12946,80000.0,2,2,2,32,-2,0
12947,220000.0,2,2,2,32,0,0
12948,300000.0,2,3,2,33,-2,1
12949,120000.0,2,2,1,33,0,0
12950,240000.0,2,2,2,30,0,0
12951,200000.0,2,1,2,30,0,0
12952,40000.0,2,2,1,30,0,0
12953,200000.0,2,1,2,30,0,0
12954,100000.0,2,1,2,30,3,0
12955,50000.0,2,2,1,31,0,0
12956,40000.0,2,2,1,32,0,0
12957,70000.0,2,2,1,32,2,0
12958,210000.0,2,1,2,31,-2,0
12959,30000.0,2,2,2,28,0,0
12960,100000.0,2,1,2,30,0,0
12961,20000.0,2,2,1,30,0,0
12962,400000.0,2,2,1,36,0,0
12963,330000.0,2,2,1,28,0,0
12964,240000.0,2,2,2,30,-1,1
12965,70000.0,2,1,2,29,0,1
12966,240000.0,2,1,2,29,-1,0
12967,200000.0,2,1,1,27,1,0
12968,100000.0,2,1,2,27,-2,0
12969,180000.0,2,1,2,29,0,0
12970,360000.0,2,2,2,30,0,0
12971,130000.0,2,2,2,29,0,0
12972,120000.0,2,2,2,30,-2,0
12973,230000.0,2,1,2,30,-2,0
12974,340000.0,2,5,2,30,0,0
12975,320000.0,2,1,2,29,0,0
12976,330000.0,2,3,2,29,0,0
12977,80000.0,2,3,2,30,2,1
12978,150000.0,2,1,1,30,-1,0
12979,160000.0,2,3,1,31,-2,1
12980,50000.0,2,3,1,37,0,0
12981,300000.0,2,4,1,48,-2,0
12982,190000.0,2,2,1,36,0,0
12983,50000.0,2,2,2,27,0,0
12984,90000.0,2,1,2,28,-1,0
12985,210000.0,2,1,2,28,-1,0
12986,240000.0,2,1,2,28,0,0
12987,60000.0,2,2,1,34,2,1
12988,440000.0,2,2,2,35,-1,0
12989,30000.0,2,2,1,42,2,1
12990,230000.0,2,2,2,26,0,0
12991,440000.0,2,2,2,28,1,1
12992,80000.0,2,2,1,29,0,1
12993,30000.0,2,2,1,30,0,0
12994,250000.0,2,2,2,35,0,0
12995,30000.0,2,1,1,45,2,1
12996,50000.0,2,3,3,49,0,0
12997,50000.0,2,2,2,34,0,0
12998,30000.0,2,2,2,34,1,0
12999,30000.0,2,2,1,45,0,1
13000,500000.0,2,2,1,42,0,0
13001,50000.0,2,2,1,41,1,1
13002,50000.0,2,2,1,36,0,0
13003,50000.0,2,1,2,22,0,0
13004,90000.0,2,2,2,26,0,0
13005,30000.0,2,1,2,26,1,1
13006,150000.0,2,3,1,43,0,0
13007,50000.0,2,2,1,23,0,0
13008,70000.0,2,2,2,23,2,1
13009,80000.0,2,2,2,23,0,0
13010,280000.0,2,1,2,29,-2,0
13011,90000.0,2,2,1,30,0,0
13012,330000.0,2,1,1,39,0,0
13013,190000.0,2,2,1,46,0,0
13014,210000.0,2,1,1,40,0,0
13015,100000.0,2,1,1,30,3,1
13016,20000.0,2,2,2,30,3,1
13017,260000.0,2,1,1,31,-1,0
13018,20000.0,2,2,1,26,1,1
13019,80000.0,2,3,1,37,0,1
13020,50000.0,2,2,1,42,0,0
13021,70000.0,2,3,1,35,2,1
13022,30000.0,2,2,1,38,0,0
13023,100000.0,2,1,2,25,1,1
13024,50000.0,2,1,2,25,0,0
13025,80000.0,2,2,1,27,2,1
13026,50000.0,2,2,1,27,0,1
13027,150000.0,2,5,1,28,0,0
13028,140000.0,2,1,2,29,0,0
13029,70000.0,2,1,1,31,0,0
13030,30000.0,2,2,1,31,1,0
13031,80000.0,2,2,1,32,2,1
13032,40000.0,2,2,1,41,0,0
13033,100000.0,2,2,1,37,0,0
13034,50000.0,2,2,1,40,0,0
13035,30000.0,2,3,1,35,2,1
13036,120000.0,2,1,1,35,0,0
13037,260000.0,2,3,1,39,0,0
13038,90000.0,2,2,1,35,0,0
13039,30000.0,2,2,1,33,0,0
13040,260000.0,2,1,1,37,0,0
13041,170000.0,2,1,1,39,1,0
13042,150000.0,2,2,1,36,0,0
13043,90000.0,2,3,1,40,1,0
13044,50000.0,2,3,2,45,0,0
13045,70000.0,2,1,2,29,0,0
13046,210000.0,2,1,2,29,0,0
13047,450000.0,2,1,2,31,-2,0
13048,70000.0,2,3,1,32,0,1
13049,70000.0,2,3,2,32,2,1
13050,300000.0,2,3,2,34,-1,0
13051,70000.0,2,1,1,29,0,0
13052,180000.0,2,2,1,37,0,0
13053,50000.0,2,3,1,29,2,1
13054,20000.0,2,2,2,27,-1,0
13055,260000.0,2,1,2,31,0,0
13056,70000.0,2,3,1,34,0,0
13057,50000.0,2,2,3,31,2,1
13058,150000.0,2,2,1,34,0,0
13059,150000.0,2,3,1,45,0,0
13060,20000.0,2,2,1,37,0,0
13061,60000.0,2,2,2,45,0,0
13062,50000.0,2,2,1,30,0,0
13063,50000.0,2,1,2,25,0,0
13064,80000.0,2,1,1,27,3,1
13065,140000.0,2,1,2,27,0,0
13066,20000.0,2,3,2,28,1,1
13067,10000.0,2,2,1,49,2,1
13068,120000.0,2,2,1,45,0,0
13069,50000.0,2,2,1,40,1,1
13070,30000.0,2,2,1,39,2,1
13071,210000.0,2,2,1,49,2,1
13072,150000.0,2,1,2,27,-2,1
13073,180000.0,2,3,1,28,0,0
13074,590000.0,2,2,1,29,-2,1
13075,260000.0,2,1,1,30,0,0
13076,90000.0,2,3,1,35,0,0
13077,110000.0,2,2,1,28,0,0
13078,140000.0,2,1,2,28,0,0
13079,210000.0,2,1,2,30,-1,0
13080,80000.0,2,2,1,31,-2,0
13081,30000.0,2,3,1,36,1,0
13082,120000.0,2,3,1,28,0,0
13083,20000.0,2,3,1,44,0,0
13084,80000.0,2,3,2,42,0,0
13085,110000.0,2,2,2,35,0,0
13086,240000.0,2,2,1,34,0,0
13087,100000.0,2,2,1,49,0,0
13088,200000.0,2,2,2,32,0,0
13089,450000.0,2,1,2,32,-2,0
13090,150000.0,2,2,2,32,0,0
13091,120000.0,2,2,1,39,-1,0
13092,70000.0,2,2,2,26,2,1
13093,190000.0,2,1,2,31,0,0
13094,50000.0,2,3,1,45,0,0
13095,60000.0,2,3,1,44,1,0
13096,90000.0,2,1,2,30,2,1
13097,300000.0,2,2,1,33,0,0
13098,210000.0,2,3,1,32,0,0
13099,50000.0,2,2,1,34,2,0
13100,350000.0,2,1,1,34,-1,0
13101,30000.0,2,2,1,34,0,0
13102,280000.0,2,3,1,34,1,0
13103,380000.0,2,3,1,35,0,0
13104,360000.0,2,2,2,34,-2,0
13105,260000.0,2,2,1,37,1,0
13106,160000.0,2,2,1,37,0,0
13107,250000.0,2,3,1,43,-2,0
13108,320000.0,2,1,2,27,-1,0
13109,140000.0,2,2,2,31,0,0
13110,80000.0,2,3,1,32,0,0
13111,100000.0,2,1,1,40,2,1
13112,210000.0,2,5,1,41,-2,0
13113,200000.0,2,3,2,29,-1,0
13114,110000.0,2,3,1,37,0,0
13115,70000.0,2,1,1,36,1,1
13116,240000.0,2,2,1,46,0,0
13117,80000.0,2,2,1,38,0,0
13118,150000.0,2,3,2,47,0,0
13119,50000.0,2,2,2,42,0,0
13120,230000.0,2,2,1,37,0,0
13121,290000.0,2,1,1,43,-1,0
13122,350000.0,2,1,2,36,-2,0
13123,100000.0,2,3,2,39,0,0
13124,50000.0,2,3,1,46,0,0
13125,360000.0,2,2,1,43,-2,0
13126,210000.0,2,2,2,38,-1,0
13127,500000.0,2,2,1,39,-2,0
13128,290000.0,2,2,1,47,0,0
13129,350000.0,2,3,1,36,0,0
13130,190000.0,2,2,1,33,-2,0
13131,180000.0,2,1,2,34,0,0
13132,110000.0,2,2,1,35,0,1
13133,200000.0,2,3,2,33,1,1
13134,210000.0,2,2,1,40,-1,0
13135,100000.0,2,3,1,36,-1,0
13136,130000.0,2,2,1,43,0,0
13137,70000.0,2,3,2,38,0,0
13138,100000.0,2,2,1,33,0,0
13139,150000.0,2,3,1,35,-2,0
13140,160000.0,2,3,1,39,0,0
13141,30000.0,2,3,1,48,1,0
13142,80000.0,2,2,1,36,-1,0
13143,200000.0,2,2,1,44,-2,0
13144,180000.0,2,3,1,41,2,1
13145,180000.0,2,2,1,34,0,0
13146,170000.0,2,2,1,35,0,0
13147,50000.0,2,1,2,35,0,0
13148,160000.0,2,3,1,40,0,0
13149,160000.0,2,2,1,40,-2,1
13150,20000.0,2,1,2,22,0,0
13151,70000.0,2,2,1,24,0,0
13152,240000.0,2,2,2,38,-2,0
13153,300000.0,2,2,1,45,0,0
13154,420000.0,2,2,1,37,-2,0
13155,200000.0,2,3,1,43,1,1
13156,50000.0,2,2,1,47,0,0
13157,50000.0,2,2,1,38,0,0
13158,200000.0,2,1,1,38,-2,0
13159,200000.0,2,1,2,32,0,0
13160,380000.0,2,2,1,33,1,0
13161,50000.0,2,1,2,27,-1,0
13162,50000.0,2,1,2,28,-1,0
13163,500000.0,2,2,2,35,-2,0
13164,300000.0,2,2,1,40,-1,0
13165,170000.0,2,2,2,32,0,1
13166,20000.0,2,2,1,46,3,1
13167,20000.0,2,2,1,43,-1,0
13168,280000.0,2,2,2,36,0,0
13169,80000.0,2,2,2,22,-1,0
13170,20000.0,2,2,2,24,0,0
13171,70000.0,2,1,2,24,0,0
13172,30000.0,2,2,1,25,2,1
13173,170000.0,2,2,2,37,0,0
13174,320000.0,2,2,2,30,0,0
13175,210000.0,2,1,2,30,-2,0
13176,310000.0,2,2,2,31,0,0
13177,230000.0,2,1,2,29,1,0
13178,90000.0,2,2,1,31,2,1
13179,200000.0,2,1,2,31,-2,0
13180,150000.0,2,2,2,34,3,0
13181,60000.0,2,1,2,27,0,0
13182,50000.0,2,2,2,38,-1,0
13183,200000.0,2,1,2,40,0,0
13184,220000.0,2,2,1,35,0,0
13185,300000.0,2,3,1,34,-2,0
13186,30000.0,2,2,1,47,2,1
13187,330000.0,2,5,1,36,0,0
13188,280000.0,2,1,1,42,0,0
13189,330000.0,2,1,2,38,-2,1
13190,390000.0,2,3,2,45,0,0
13191,200000.0,2,2,1,38,-1,0
13192,20000.0,2,3,2,45,0,0
13193,140000.0,2,2,1,32,0,0
13194,30000.0,2,1,1,32,-1,0
13195,210000.0,2,2,1,41,1,0
13196,100000.0,2,3,1,44,-2,0
13197,50000.0,2,2,1,38,-1,0
13198,30000.0,2,3,2,42,0,1
13199,30000.0,2,5,2,45,2,1
13200,150000.0,2,1,2,37,1,0
13201,180000.0,2,1,2,39,-2,0
13202,230000.0,2,2,1,49,1,0
13203,220000.0,2,1,2,36,-2,0
13204,200000.0,2,1,2,35,-2,0
13205,80000.0,2,2,1,35,-2,0
13206,380000.0,2,3,1,44,0,0
13207,30000.0,2,2,1,42,2,1
13208,160000.0,2,2,1,41,-1,0
13209,60000.0,2,2,1,47,0,1
13210,100000.0,2,3,1,42,-1,0
13211,150000.0,2,2,1,37,-2,0
13212,100000.0,2,2,1,38,2,0
13213,30000.0,2,2,2,44,-2,0
13214,220000.0,2,1,1,36,1,1
13215,220000.0,2,1,2,38,-1,0
13216,400000.0,2,2,2,30,-2,1
13217,680000.0,2,1,2,30,0,1
13218,280000.0,2,1,2,30,0,0
13219,70000.0,2,2,1,44,0,0
13220,300000.0,2,2,1,39,-1,1
13221,250000.0,2,2,2,41,-1,0
13222,200000.0,2,1,2,31,-1,0
13223,450000.0,2,1,2,31,-1,0
13224,30000.0,2,1,2,33,3,1
13225,210000.0,2,2,2,29,-1,0
13226,250000.0,2,1,2,29,2,1
13227,70000.0,2,2,2,31,0,0
13228,230000.0,2,1,2,31,1,0
13229,150000.0,2,2,1,37,-2,0
13230,70000.0,2,3,1,47,1,0
13231,150000.0,2,2,1,35,0,1
13232,200000.0,2,2,1,37,-1,0
13233,200000.0,2,4,2,42,-1,0
13234,300000.0,2,3,1,42,-1,0
13235,80000.0,2,3,1,39,-1,1
13236,30000.0,2,2,2,43,5,1
13237,100000.0,2,2,1,40,0,0
13238,360000.0,2,1,2,32,0,0
13239,150000.0,2,2,2,32,0,0
13240,180000.0,2,1,2,32,1,0
13241,210000.0,2,1,1,33,-2,0
13242,110000.0,2,3,1,41,0,0
13243,80000.0,2,2,1,41,-1,0
13244,50000.0,2,2,2,39,-1,0
13245,150000.0,2,2,1,32,-2,0
13246,260000.0,2,1,2,40,-2,0
13247,200000.0,2,1,2,33,-2,0
13248,230000.0,2,2,2,29,-1,0
13249,70000.0,2,1,1,32,0,1
13250,70000.0,2,1,2,32,2,1
13251,160000.0,2,2,2,32,0,1
13252,200000.0,2,3,2,34,0,0
13253,270000.0,2,2,2,35,-1,0
13254,100000.0,2,2,1,36,0,0
13255,410000.0,2,1,1,42,-1,0
13256,160000.0,2,2,1,33,-1,0
13257,120000.0,2,2,2,39,-2,1
13258,50000.0,2,2,1,37,0,0
13259,450000.0,2,1,1,38,-2,0
13260,200000.0,2,2,2,36,0,0
13261,360000.0,2,2,2,41,-1,0
13262,340000.0,2,2,1,40,0,0
13263,300000.0,2,3,1,40,-2,1
13264,220000.0,2,3,2,40,0,0
13265,370000.0,2,1,2,37,0,0
13266,170000.0,2,2,1,39,-1,0
13267,500000.0,2,2,2,39,0,0
13268,100000.0,2,1,1,36,2,0
13269,110000.0,2,1,2,31,-1,0
13270,230000.0,2,1,1,31,0,0
13271,230000.0,2,1,2,31,0,0
13272,150000.0,2,2,1,33,0,0
13273,210000.0,2,1,1,32,-1,0
13274,100000.0,2,3,1,32,-1,0
13275,230000.0,2,1,1,42,0,0
13276,360000.0,2,1,2,33,-2,1
13277,360000.0,2,2,1,34,0,0
13278,200000.0,2,1,2,34,1,1
13279,200000.0,2,1,1,34,-2,0
13280,150000.0,2,2,2,33,-1,0
13281,110000.0,2,1,1,41,3,0
13282,320000.0,2,2,1,38,-2,0
13283,50000.0,2,3,1,44,2,1
13284,160000.0,2,2,2,39,0,0
13285,80000.0,2,2,1,42,0,1
13286,100000.0,2,2,1,35,0,0
13287,150000.0,2,2,1,36,0,0
13288,60000.0,2,2,1,38,7,0
13289,200000.0,2,1,2,39,-2,0
13290,160000.0,2,3,1,38,-2,0
13291,230000.0,2,2,1,38,-1,0
13292,230000.0,2,2,1,40,1,0
13293,90000.0,2,3,1,39,1,0
13294,140000.0,2,3,1,40,2,1
13295,30000.0,2,3,2,41,0,0
13296,320000.0,2,1,1,41,0,0
13297,20000.0,2,3,1,35,0,0
13298,50000.0,2,3,2,35,-1,0
13299,30000.0,2,3,1,38,0,0
13300,160000.0,2,3,2,36,-1,0
13301,280000.0,2,2,1,48,-1,0
13302,390000.0,2,2,2,35,0,0
13303,100000.0,2,3,1,44,0,1
13304,200000.0,2,5,2,48,0,0
13305,110000.0,2,3,1,43,0,0
13306,50000.0,2,2,1,45,0,0
13307,100000.0,2,2,1,41,0,0
13308,200000.0,2,3,0,31,1,0
13309,250000.0,2,1,1,34,2,0
13310,20000.0,2,3,1,48,2,1
13311,260000.0,2,2,1,35,-2,0
13312,20000.0,2,3,1,31,1,1
13313,320000.0,2,2,1,44,1,0
13314,30000.0,2,1,1,37,0,0
13315,50000.0,2,2,2,41,0,0
13316,80000.0,2,2,2,36,2,1
13317,120000.0,2,2,1,40,1,1
13318,290000.0,2,2,1,49,-1,0
13319,50000.0,2,2,1,43,0,0
13320,30000.0,2,3,1,39,0,1
13321,580000.0,2,2,2,33,0,0
13322,270000.0,2,1,1,41,-1,0
13323,30000.0,2,3,1,42,2,0
13324,160000.0,2,1,1,31,2,0
13325,180000.0,2,2,2,31,-1,0
13326,20000.0,2,2,1,34,0,1
13327,210000.0,2,2,1,33,-1,0
13328,200000.0,2,3,1,43,0,0
13329,130000.0,2,3,1,43,0,0
13330,30000.0,2,5,1,36,-2,0
13331,130000.0,2,2,1,40,-1,0
13332,180000.0,2,3,1,43,-1,0
13333,110000.0,2,2,1,39,0,0
13334,20000.0,2,2,1,39,0,0
13335,150000.0,2,2,2,35,0,0
13336,210000.0,2,3,2,37,1,0
13337,90000.0,2,2,2,42,0,0
13338,500000.0,2,2,1,42,0,0
13339,300000.0,2,2,1,37,-1,0
13340,370000.0,2,3,1,33,0,0
13341,200000.0,2,2,2,35,0,0
13342,500000.0,2,4,2,38,-2,0
13343,50000.0,2,2,2,41,0,1
13344,120000.0,2,2,1,36,0,0
13345,270000.0,2,2,1,38,0,0
13346,300000.0,2,1,1,43,-1,0
13347,90000.0,2,2,1,37,1,0
13348,120000.0,2,2,1,48,-1,0
13349,90000.0,2,2,1,47,1,0
13350,350000.0,2,1,2,41,0,0
13351,180000.0,2,2,1,29,1,0
13352,30000.0,2,3,0,30,0,0
13353,240000.0,2,2,2,29,-1,1
13354,80000.0,2,2,1,38,1,0
13355,50000.0,2,2,1,37,0,1
13356,370000.0,2,1,1,42,0,0
13357,150000.0,2,2,1,43,-2,0
13358,410000.0,2,1,2,31,0,0
13359,230000.0,2,2,1,32,-1,0
13360,80000.0,2,3,2,32,-2,0
13361,140000.0,2,1,2,32,0,0
13362,180000.0,2,2,1,32,0,0
13363,240000.0,2,1,1,33,0,0
13364,160000.0,2,2,2,30,-2,0
13365,320000.0,2,1,2,31,-1,0
13366,80000.0,2,2,1,35,2,0
13367,230000.0,2,2,1,36,0,0
13368,230000.0,2,2,1,40,-2,0
13369,20000.0,2,2,1,38,0,0
13370,220000.0,2,2,1,37,0,0
13371,180000.0,2,1,1,42,-2,0
13372,260000.0,2,2,1,36,0,0
13373,360000.0,2,2,1,37,-1,0
13374,210000.0,2,2,1,36,1,1
13375,200000.0,2,1,2,32,-2,0
13376,350000.0,2,1,2,35,-2,0
13377,360000.0,2,1,1,35,1,0
13378,60000.0,2,2,2,27,0,0
13379,190000.0,2,1,2,47,-1,0
13380,180000.0,2,1,2,35,0,0
13381,230000.0,2,1,1,37,-2,1
13382,270000.0,2,1,1,45,-2,1
13383,220000.0,2,3,1,45,0,0
13384,80000.0,2,1,1,36,-1,0
13385,90000.0,2,1,2,29,0,0
13386,500000.0,2,1,1,35,-2,0
13387,210000.0,2,2,1,35,-1,1
13388,110000.0,2,1,2,27,0,0
13389,150000.0,2,1,2,31,0,0
13390,90000.0,2,1,2,33,-1,0
13391,190000.0,2,2,1,34,0,0
13392,180000.0,2,2,2,43,0,0
13393,240000.0,2,2,1,37,0,0
13394,200000.0,2,2,2,28,-1,0
13395,200000.0,2,3,1,49,1,0
13396,160000.0,2,2,2,38,-2,0
13397,240000.0,2,1,2,27,1,0
13398,80000.0,2,2,1,25,0,0
13399,180000.0,2,2,1,39,1,1
13400,80000.0,2,2,2,26,1,0
13401,70000.0,2,2,2,26,0,0
13402,160000.0,2,2,1,38,0,0
13403,200000.0,2,1,2,30,0,0
13404,20000.0,2,1,2,34,-2,0
13405,300000.0,2,2,1,35,0,0
13406,150000.0,2,1,1,42,0,0
13407,30000.0,2,1,2,45,1,0
13408,360000.0,2,2,2,37,-1,1
13409,280000.0,2,1,1,39,0,0
13410,30000.0,2,3,2,23,1,0
13411,50000.0,2,1,2,24,0,0
13412,160000.0,2,4,1,28,-1,0
13413,80000.0,2,1,2,28,0,0
13414,100000.0,2,1,2,29,0,0
13415,60000.0,2,2,1,47,0,0
13416,420000.0,2,1,2,27,0,0
13417,140000.0,2,2,2,27,-2,0
13418,270000.0,2,1,2,32,2,1
13419,160000.0,2,1,1,35,1,1
13420,230000.0,2,1,2,31,-1,0
13421,100000.0,2,1,3,47,0,0
13422,260000.0,2,1,2,36,-2,0
13423,200000.0,2,1,2,37,0,0
13424,380000.0,2,2,1,44,0,0
13425,130000.0,2,2,1,33,-1,0
13426,70000.0,2,2,2,33,1,0
13427,270000.0,2,2,1,33,-1,0
13428,30000.0,2,2,1,49,0,1
13429,290000.0,2,1,1,37,-1,0
13430,50000.0,2,2,2,40,0,0
13431,30000.0,2,2,1,40,1,1
13432,210000.0,2,3,1,38,-1,0
13433,220000.0,2,3,2,43,0,0
13434,340000.0,2,2,1,32,0,0
13435,500000.0,2,1,1,41,-2,0
13436,30000.0,2,2,1,31,1,0
13437,180000.0,2,2,1,32,2,1
13438,60000.0,2,2,2,24,0,0
13439,100000.0,2,1,2,32,0,0
13440,270000.0,2,2,1,33,-1,1
13441,200000.0,2,2,1,47,-2,0
13442,240000.0,2,2,1,38,0,0
13443,110000.0,2,2,1,40,0,0
13444,360000.0,2,1,2,32,0,0
13445,50000.0,2,3,2,35,0,0
13446,60000.0,2,2,1,39,0,0
13447,50000.0,2,2,1,38,0,0
13448,120000.0,2,1,2,28,-1,0
13449,140000.0,2,2,1,48,0,0
13450,100000.0,2,2,1,46,1,0
13451,280000.0,2,3,1,46,2,1
13452,180000.0,2,1,1,28,0,0
13453,180000.0,2,1,2,28,1,0
13454,150000.0,2,2,1,37,2,0
13455,180000.0,2,1,2,42,2,1
13456,180000.0,2,1,2,35,-1,0
13457,30000.0,2,2,1,41,0,0
13458,380000.0,2,2,1,48,0,0
13459,130000.0,2,3,2,36,-1,0
13460,170000.0,2,1,2,28,-1,0
13461,220000.0,2,1,1,43,-1,1
13462,150000.0,2,1,1,49,1,0
13463,180000.0,2,5,2,34,1,0
13464,180000.0,2,1,2,46,-2,1
13465,360000.0,2,1,2,27,1,0
13466,150000.0,2,1,1,30,-1,0
13467,170000.0,2,5,1,39,-1,0
13468,50000.0,2,1,2,44,0,0
13469,300000.0,2,1,2,39,0,0
13470,450000.0,2,1,2,40,-2,0
13471,210000.0,2,2,1,29,0,0
13472,80000.0,2,2,1,30,2,0
13473,240000.0,2,2,1,32,-2,0
13474,110000.0,2,2,2,32,0,0
13475,400000.0,2,3,1,40,-1,0
13476,90000.0,2,2,1,49,1,1
13477,210000.0,2,1,2,29,0,0
13478,260000.0,2,1,2,31,0,0
13479,170000.0,2,1,2,27,0,0
13480,210000.0,2,2,2,30,1,0
13481,200000.0,2,1,1,38,1,0
13482,560000.0,2,1,1,45,0,0
13483,540000.0,2,1,2,34,-1,0
13484,100000.0,2,2,1,29,-1,0
13485,80000.0,2,2,1,26,0,1
13486,30000.0,2,2,1,35,2,1
13487,80000.0,2,2,1,28,0,1
13488,50000.0,2,1,2,28,2,1
13489,120000.0,2,1,2,26,0,0
13490,240000.0,2,2,1,32,0,0
13491,260000.0,2,2,1,33,-2,0
13492,280000.0,2,2,2,33,0,0
13493,30000.0,2,2,1,35,0,1
13494,150000.0,2,3,2,38,1,0
13495,350000.0,2,2,1,36,0,1
13496,100000.0,2,2,2,34,-1,0
13497,320000.0,2,1,1,46,-1,0
13498,380000.0,2,2,1,41,3,1
13499,40000.0,2,2,2,43,1,0
13500,100000.0,2,3,1,43,0,0
13501,270000.0,2,1,2,30,0,0
13502,30000.0,2,3,1,44,2,1
13503,50000.0,2,2,2,40,0,0
13504,180000.0,2,1,2,30,0,0
13505,150000.0,2,1,2,31,-2,0
13506,360000.0,2,1,1,32,0,0
13507,170000.0,2,1,1,38,-1,0
13508,140000.0,2,2,2,37,0,0
13509,90000.0,2,2,1,41,0,0
13510,20000.0,2,3,2,46,-1,0
13511,160000.0,2,3,1,28,2,0
13512,30000.0,2,2,2,36,0,0
13513,300000.0,2,2,1,38,1,1
13514,80000.0,2,2,2,24,2,1
13515,360000.0,2,1,2,32,0,1
13516,460000.0,2,1,2,41,0,0
13517,30000.0,2,3,2,46,2,0
13518,80000.0,2,2,1,37,-1,1
13519,140000.0,2,5,2,25,0,0
13520,280000.0,2,2,1,43,2,0
13521,300000.0,2,2,1,28,0,0
13522,30000.0,2,2,1,29,2,1
13523,500000.0,2,1,1,37,0,0
13524,180000.0,2,2,1,42,0,0
13525,160000.0,2,3,1,37,0,0
13526,200000.0,2,1,1,40,-2,0
13527,130000.0,2,2,1,37,0,0
13528,230000.0,2,3,2,30,-1,0
13529,230000.0,2,1,2,34,-1,1
13530,60000.0,2,3,1,48,-1,1
13531,80000.0,2,2,1,47,-1,0
13532,240000.0,2,2,1,47,-2,0
13533,240000.0,2,2,2,30,0,0
13534,220000.0,2,3,1,33,-2,0
13535,50000.0,2,2,1,44,0,1
13536,50000.0,2,3,1,42,0,0
13537,50000.0,2,2,1,38,-1,0
13538,90000.0,2,2,1,39,-2,1
13539,80000.0,2,2,2,46,0,0
13540,190000.0,2,3,1,43,0,0
13541,210000.0,2,1,1,31,0,0
13542,370000.0,2,2,1,45,0,0
13543,80000.0,2,2,1,45,1,1
13544,220000.0,2,2,1,32,0,0
13545,230000.0,2,2,1,44,-1,0
13546,200000.0,2,2,1,39,-1,0
13547,400000.0,2,1,2,31,-1,0
13548,80000.0,2,2,2,44,0,0
13549,360000.0,2,2,1,36,0,0
13550,310000.0,2,1,2,35,0,1
13551,150000.0,2,1,2,29,0,0
13552,80000.0,2,2,2,30,0,0
13553,40000.0,2,2,1,30,2,1
13554,320000.0,2,1,2,30,0,0
13555,170000.0,2,2,2,38,0,0
13556,80000.0,2,2,2,36,0,0
13557,420000.0,2,1,1,33,2,0
13558,170000.0,2,2,1,45,0,0
13559,230000.0,2,1,1,40,-1,0
13560,200000.0,2,1,1,35,0,0
13561,430000.0,2,2,1,42,2,1
13562,100000.0,2,2,1,32,0,0
13563,210000.0,2,1,2,32,1,0
13564,50000.0,2,1,1,40,-2,0
13565,290000.0,2,1,2,36,0,0
13566,200000.0,2,1,2,32,-2,0
13567,170000.0,2,1,2,37,-2,0
13568,30000.0,2,2,2,38,0,0
13569,360000.0,2,2,1,48,-2,1
13570,110000.0,2,1,2,31,1,0
13571,180000.0,2,1,1,31,0,0
13572,220000.0,2,2,2,34,0,0
13573,190000.0,2,2,2,34,0,0
13574,150000.0,2,4,2,29,0,0
13575,350000.0,2,2,1,38,0,0
13576,240000.0,2,2,1,47,0,0
13577,230000.0,2,2,2,30,-2,0
13578,500000.0,2,1,1,29,-2,0
13579,160000.0,2,2,1,30,-1,0
13580,290000.0,2,1,2,30,0,0
13581,50000.0,1,2,2,30,0,0
13582,270000.0,2,1,2,30,2,1
13583,260000.0,2,2,2,30,-2,0
13584,180000.0,2,3,1,31,-2,0
13585,180000.0,2,2,2,32,-2,0
13586,50000.0,2,5,1,33,0,0
13587,50000.0,2,2,1,34,2,1
13588,80000.0,2,1,1,37,-1,1
13589,250000.0,2,2,1,37,0,0
13590,80000.0,2,2,1,45,0,0
13591,160000.0,2,2,1,37,0,0
13592,30000.0,2,2,2,42,0,0
13593,100000.0,2,2,1,44,0,0
13594,100000.0,2,2,1,46,1,0
13595,130000.0,2,2,1,45,-1,0
13596,80000.0,2,2,1,35,0,0
13597,170000.0,2,1,1,41,0,0
13598,280000.0,2,1,1,42,-2,0
13599,500000.0,2,3,1,44,2,1
13600,300000.0,2,2,2,41,-1,0
13601,310000.0,2,2,1,42,0,0
13602,120000.0,2,1,2,29,-1,0
13603,50000.0,2,3,1,49,2,1
13604,340000.0,2,4,2,29,0,0
13605,90000.0,2,1,2,31,2,0
13606,60000.0,2,1,2,32,1,1
13607,380000.0,2,1,2,29,0,0
